SystemCodeNumber,Capacity,Occupancy,LastUpdated,Normalized
BHMBCCMKT01,577,260.3333333,10/28/2016 16:00,0.410167533
BHMBCCMKT01,577,135.5,10/28/2016 16:30,0.213486687
BHMBCCMKT01,577,53.5,10/29/2016 8:00,0.084291791
BHMBCCMKT01,577,61,10/29/2016 8:30,0.096108398
BHMBCCMKT01,577,78.5,10/29/2016 9:00,0.123680479
BHMBCCMKT01,577,107.5,10/29/2016 9:30,0.169371357
BHMBCCMKT01,577,144,10/29/2016 10:00,0.22687884
BHMBCCMKT01,577,188.5,10/29/2016 10:30,0.296990704
BHMBCCMKT01,577,240,10/29/2016 11:00,0.3781314
BHMBCCMKT01,577,282.6666667,10/29/2016 11:30,0.445354761
BHMBCCMKT01,577,298.3333333,10/29/2016 12:00,0.470038338
BHMBCCMKT01,577,338.5,10/29/2016 12:30,0.53332283
BHMBCCMKT01,577,353,10/29/2016 13:00,0.556168269
BHMBCCMKT01,577,367,10/29/2016 13:30,0.578225934
BHMBCCMKT01,577,370,10/29/2016 14:00,0.582952576
BHMBCCMKT01,577,394,10/29/2016 14:30,0.620765716
BHMBCCMKT01,577,415.5,10/29/2016 15:00,0.654639988
BHMBCCMKT01,577,417,10/29/2016 15:30,0.657003309
BHMBCCMKT01,577,393,10/29/2016 16:00,0.619190169
BHMBCCMKT01,577,206,10/29/2016 16:30,0.324562786
BHMBCCMKT01,577,43.25,10/30/2016 8:00,0.06814243
BHMBCCMKT01,577,43.5,10/30/2016 8:00,0.068536317
BHMBCCMKT01,577,43.75,10/30/2016 8:00,0.068930203
BHMBCCMKT01,577,44.5,10/30/2016 8:30,0.070111864
BHMBCCMKT01,577,44.5,10/30/2016 9:00,0.070111864
BHMBCCMKT01,577,45.5,10/30/2016 9:30,0.071687411
BHMBCCMKT01,577,54,10/30/2016 10:00,0.085079566
BHMBCCMKT01,577,72.5,10/30/2016 10:30,0.114227194
BHMBCCMKT01,577,95.5,10/30/2016 11:00,0.150464787
BHMBCCMKT01,577,114.5,10/30/2016 11:30,0.180400189
BHMBCCMKT01,577,132,10/30/2016 12:00,0.20797227
BHMBCCMKT01,577,151,10/30/2016 12:30,0.237907673
BHMBCCMKT01,577,160,10/30/2016 13:00,0.2520876
BHMBCCMKT01,577,179.5,10/30/2016 13:30,0.282810777
BHMBCCMKT01,577,182.3333333,10/30/2016 14:00,0.287274828
BHMBCCMKT01,577,182.6666667,10/30/2016 14:30,0.287800011
BHMBCCMKT01,577,153.6666667,10/30/2016 15:00,0.242109133
BHMBCCMKT01,577,150.3333333,10/30/2016 15:30,0.236857308
BHMBCCMKT01,577,98,10/31/2016 8:00,0.154403656
BHMBCCMKT01,577,62.5,10/31/2016 8:30,0.098471719
BHMBCCMKT01,577,79.5,10/31/2016 9:00,0.125256027
BHMBCCMKT01,577,101.5,10/31/2016 9:30,0.159918071
BHMBCCMKT01,577,120,10/31/2016 10:00,0.189065701
BHMBCCMKT01,577,141.3333333,10/31/2016 10:30,0.22267738
BHMBCCMKT01,577,153.6666667,10/31/2016 11:00,0.242109133
BHMBCCMKT01,577,188,10/31/2016 11:30,0.296202931
BHMBCCMKT01,577,198.5,10/31/2016 12:00,0.31274618
BHMBCCMKT01,577,198.5,10/31/2016 12:30,0.31274618
BHMBCCMKT01,577,199.5,10/31/2016 13:00,0.314321727
BHMBCCMKT01,577,195,10/31/2016 13:30,0.307231763
BHMBCCMKT01,577,187,10/31/2016 14:00,0.294627383
BHMBCCMKT01,577,172.5,10/31/2016 14:30,0.271781944
BHMBCCMKT01,577,150.5,10/31/2016 15:00,0.237119899
BHMBCCMKT01,577,135.5,10/31/2016 15:30,0.213486687
BHMBCCMKT01,577,125.5,10/31/2016 16:00,0.197731212
BHMBCCMKT01,577,97.33333333,10/31/2016 16:30,0.15335329
BHMBCCMKT01,577,73.66666667,11/1/2016 8:00,0.116065333
BHMBCCMKT01,577,61.5,11/1/2016 8:30,0.096896172
BHMBCCMKT01,577,80,11/1/2016 9:00,0.126043801
BHMBCCMKT01,577,113,11/1/2016 9:30,0.178036868
BHMBCCMKT01,577,149,11/1/2016 10:00,0.234756578
BHMBCCMKT01,577,170.3333333,11/1/2016 10:30,0.268368258
BHMBCCMKT01,577,177.6666667,11/1/2016 11:00,0.279922273
BHMBCCMKT01,577,223,11/1/2016 11:30,0.351347093
BHMBCCMKT01,577,241.5,11/1/2016 12:00,0.380494722
BHMBCCMKT01,577,243.5,11/1/2016 12:30,0.383645817
BHMBCCMKT01,577,242,11/1/2016 13:00,0.381282496
BHMBCCMKT01,577,237,11/1/2016 13:30,0.373404758
BHMBCCMKT01,577,233,11/1/2016 14:00,0.367102568
BHMBCCMKT01,577,189.5,11/1/2016 14:30,0.298566252
BHMBCCMKT01,577,173.5,11/1/2016 15:00,0.273357492
BHMBCCMKT01,577,160,11/1/2016 15:30,0.252087601
BHMBCCMKT01,577,146.3333333,11/1/2016 16:00,0.230555118
BHMBCCMKT01,577,139.6666667,11/1/2016 16:30,0.220051468
BHMBCCMKT01,577,51,11/2/2016 8:00,0.080352923
BHMBCCMKT01,577,54.5,11/2/2016 8:30,0.085867339
BHMBCCMKT01,577,65,11/2/2016 9:00,0.102410588
BHMBCCMKT01,577,73,11/2/2016 9:30,0.115014968
BHMBCCMKT01,577,111,11/2/2016 10:00,0.174885773
BHMBCCMKT01,577,134.5,11/2/2016 10:30,0.211911139
BHMBCCMKT01,577,155.5,11/2/2016 11:00,0.244997637
BHMBCCMKT01,577,168,11/2/2016 11:30,0.264691981
BHMBCCMKT01,577,174,11/2/2016 12:00,0.274145266
BHMBCCMKT01,577,179,11/2/2016 12:30,0.282023003
BHMBCCMKT01,577,188,11/2/2016 13:00,0.296202931
BHMBCCMKT01,577,188,11/2/2016 13:30,0.296202931
BHMBCCMKT01,577,188,11/2/2016 14:00,0.296202931
BHMBCCMKT01,577,162,11/2/2016 14:30,0.255238696
BHMBCCMKT01,577,141.5,11/2/2016 15:00,0.222939972
BHMBCCMKT01,577,128.3333333,11/2/2016 15:30,0.202195263
BHMBCCMKT01,577,126.6666667,11/2/2016 16:00,0.19956935
BHMBCCMKT01,577,93.66666667,11/2/2016 16:30,0.147576283
BHMBCCMKT01,577,72.33333333,11/3/2016 8:00,0.113964603
BHMBCCMKT01,577,58,11/3/2016 8:30,0.091381755
BHMBCCMKT01,577,70,11/3/2016 9:00,0.110288325
BHMBCCMKT01,577,99.5,11/3/2016 9:30,0.156766977
BHMBCCMKT01,577,128.5,11/3/2016 10:00,0.202457854
BHMBCCMKT01,577,153.6666667,11/3/2016 10:30,0.242109133
BHMBCCMKT01,577,169.3333333,11/3/2016 11:00,0.26679271
BHMBCCMKT01,577,195,11/3/2016 11:30,0.307231763
BHMBCCMKT01,577,193,11/3/2016 12:00,0.304080668
BHMBCCMKT01,577,193.5,11/3/2016 12:30,0.304868442
BHMBCCMKT01,577,193.5,11/3/2016 13:00,0.304868442
BHMBCCMKT01,577,189,11/3/2016 13:30,0.297778478
BHMBCCMKT01,577,182,11/3/2016 14:00,0.286749646
BHMBCCMKT01,577,165.5,11/3/2016 14:30,0.260753112
BHMBCCMKT01,577,148,11/3/2016 15:00,0.23318103
BHMBCCMKT01,577,134.6666667,11/3/2016 15:30,0.21217373
BHMBCCMKT01,577,127.3333333,11/3/2016 16:00,0.200619715
BHMBCCMKT01,577,88,11/3/2016 16:30,0.13864818
BHMBCCMKT01,577,68,11/4/2016 8:00,0.10713723
BHMBCCMKT01,577,63.5,11/4/2016 8:30,0.100047267
BHMBCCMKT01,577,79.66666667,11/4/2016 9:00,0.125518618
BHMBCCMKT01,577,88.33333333,11/4/2016 9:30,0.139173363
BHMBCCMKT01,577,125,11/4/2016 10:00,0.196943438
BHMBCCMKT01,577,141.3333333,11/4/2016 10:30,0.22267738
BHMBCCMKT01,577,147.6666667,11/4/2016 11:00,0.232655848
BHMBCCMKT01,577,166.5,11/4/2016 11:30,0.262328659
BHMBCCMKT01,577,182.6666667,11/4/2016 12:00,0.287800011
BHMBCCMKT01,577,182.3333333,11/4/2016 12:30,0.287274828
BHMBCCMKT01,577,172,11/4/2016 13:00,0.270994171
BHMBCCMKT01,577,176,11/4/2016 13:30,0.277296361
BHMBCCMKT01,577,173,11/4/2016 14:00,0.272569718
BHMBCCMKT01,577,161.5,11/4/2016 14:30,0.254450922
BHMBCCMKT01,577,150.5,11/4/2016 15:00,0.237119899
BHMBCCMKT01,577,140.5,11/4/2016 15:30,0.221364424
BHMBCCMKT01,577,127.5,11/4/2016 16:00,0.200882307
BHMBCCMKT01,577,93.66666667,11/4/2016 16:30,0.147576283
BHMBCCMKT01,577,68.33333333,11/5/2016 8:00,0.107662413
BHMBCCMKT01,577,53.5,11/5/2016 8:30,0.084291792
BHMBCCMKT01,577,74.5,11/5/2016 9:00,0.117378289
BHMBCCMKT01,577,112.5,11/5/2016 9:30,0.177249094
BHMBCCMKT01,577,150.3333333,11/5/2016 10:00,0.236857308
BHMBCCMKT01,577,165.6666667,11/5/2016 10:30,0.261015703
BHMBCCMKT01,577,233.5,11/5/2016 11:00,0.367890342
BHMBCCMKT01,577,254.6666667,11/5/2016 11:30,0.401239431
BHMBCCMKT01,577,266.3333333,11/5/2016 12:00,0.419620818
BHMBCCMKT01,577,309.5,11/5/2016 12:30,0.487631952
BHMBCCMKT01,577,337.6666667,11/5/2016 13:00,0.532009873
BHMBCCMKT01,577,344.3333333,11/5/2016 13:30,0.542513523
BHMBCCMKT01,577,353.5,11/5/2016 14:00,0.556956042
BHMBCCMKT01,577,357.5,11/5/2016 14:30,0.563258233
BHMBCCMKT01,577,379.5,11/5/2016 15:00,0.597920278
BHMBCCMKT01,577,379,11/5/2016 15:30,0.597132504
BHMBCCMKT01,577,354,11/5/2016 16:00,0.557743816
BHMBCCMKT01,577,238.3333333,11/5/2016 16:30,0.375505488
BHMBCCMKT01,577,136.6666667,11/6/2016 8:00,0.215324826
BHMBCCMKT01,577,35.5,11/6/2016 8:30,0.055931937
BHMBCCMKT01,577,37,11/6/2016 9:00,0.058295258
BHMBCCMKT01,577,38,11/6/2016 9:30,0.059870805
BHMBCCMKT01,577,49.5,11/6/2016 10:00,0.077989602
BHMBCCMKT01,577,65,11/6/2016 10:30,0.102410588
BHMBCCMKT01,577,86.5,11/6/2016 11:00,0.136284859
BHMBCCMKT01,577,110,11/6/2016 11:30,0.173310225
BHMBCCMKT01,577,138.5,11/6/2016 12:00,0.218213329
BHMBCCMKT01,577,161.3333333,11/6/2016 12:30,0.25418833
BHMBCCMKT01,577,169.6666667,11/6/2016 13:00,0.267317893
BHMBCCMKT01,577,202,11/6/2016 13:30,0.318260596
BHMBCCMKT01,577,219,11/6/2016 14:00,0.345044903
BHMBCCMKT01,577,222,11/6/2016 14:30,0.349771546
BHMBCCMKT01,577,199.5,11/6/2016 15:00,0.314321727
BHMBCCMKT01,577,175.5,11/6/2016 15:30,0.276508587
BHMBCCMKT01,577,146.5,11/6/2016 16:00,0.230817709
BHMBCCMKT01,577,96.66666667,11/6/2016 16:30,0.152302925
BHMBCCMKT01,577,63.33333333,11/7/2016 8:00,0.099784675
BHMBCCMKT01,577,43.5,11/7/2016 8:30,0.068536317
BHMBCCMKT01,577,55,11/7/2016 9:00,0.086655113
BHMBCCMKT01,577,74,11/7/2016 9:30,0.116590516
BHMBCCMKT01,577,98.5,11/7/2016 10:00,0.155191429
BHMBCCMKT01,577,126,11/7/2016 10:30,0.198518985
BHMBCCMKT01,577,149.5,11/7/2016 11:00,0.235544352
BHMBCCMKT01,577,157,11/7/2016 11:30,0.247360958
BHMBCCMKT01,577,158.5,11/7/2016 12:00,0.249724279
BHMBCCMKT01,577,157,11/7/2016 12:30,0.247360958
BHMBCCMKT01,577,156.3333333,11/7/2016 13:00,0.246310593
BHMBCCMKT01,577,158.6666667,11/7/2016 13:30,0.24998687
BHMBCCMKT01,577,160,11/7/2016 14:00,0.2520876
BHMBCCMKT01,577,158,11/7/2016 14:30,0.248936505
BHMBCCMKT01,577,140,11/7/2016 15:00,0.22057665
BHMBCCMKT01,577,132,11/7/2016 15:30,0.20797227
BHMBCCMKT01,577,118.6666667,11/7/2016 16:00,0.18696497
BHMBCCMKT01,577,118.3333333,11/7/2016 16:30,0.186439788
BHMBCCMKT01,577,35,11/8/2016 8:00,0.055144162
BHMBCCMKT01,577,41,11/8/2016 8:30,0.064597448
BHMBCCMKT01,577,57,11/8/2016 9:00,0.089806208
BHMBCCMKT01,577,90,11/8/2016 9:30,0.141799275
BHMBCCMKT01,577,124.6666667,11/8/2016 10:00,0.196418255
BHMBCCMKT01,577,137.3333333,11/8/2016 10:30,0.21637519
BHMBCCMKT01,577,164,11/8/2016 11:00,0.25838979
BHMBCCMKT01,577,187,11/8/2016 11:30,0.294627383
BHMBCCMKT01,577,243,11/8/2016 12:00,0.382858043
BHMBCCMKT01,577,251.5,11/8/2016 12:30,0.396250197
BHMBCCMKT01,577,247.6666667,11/8/2016 13:00,0.390210598
BHMBCCMKT01,577,242.3333333,11/8/2016 13:30,0.381807678
BHMBCCMKT01,577,230,11/8/2016 14:00,0.362375926
BHMBCCMKT01,577,179.5,11/8/2016 14:30,0.282810777
BHMBCCMKT01,577,156.6666667,11/8/2016 15:00,0.246835775
BHMBCCMKT01,577,150.3333333,11/8/2016 15:30,0.236857308
BHMBCCMKT01,577,135.5,11/8/2016 16:00,0.213486687
BHMBCCMKT01,577,116.5,11/8/2016 16:30,0.183551284
BHMBCCMKT01,577,69,11/9/2016 8:00,0.108712778
BHMBCCMKT01,577,40,11/9/2016 8:30,0.0630219
BHMBCCMKT01,577,49,11/9/2016 9:00,0.077201828
BHMBCCMKT01,577,55,11/9/2016 9:30,0.086655113
BHMBCCMKT01,577,97.5,11/9/2016 10:00,0.153615882
BHMBCCMKT01,577,114.6666667,11/9/2016 10:30,0.18066278
BHMBCCMKT01,577,122.3333333,11/9/2016 11:00,0.192741978
BHMBCCMKT01,577,151.5,11/9/2016 11:30,0.238695447
BHMBCCMKT01,577,156,11/9/2016 12:00,0.24578541
BHMBCCMKT01,577,166,11/9/2016 12:30,0.261540885
BHMBCCMKT01,577,172,11/9/2016 13:00,0.27099417
BHMBCCMKT01,577,169,11/9/2016 13:30,0.266267528
BHMBCCMKT01,577,166,11/9/2016 14:00,0.261540885
BHMBCCMKT01,577,143,11/9/2016 14:30,0.225303293
BHMBCCMKT01,577,130.6666667,11/9/2016 15:00,0.20587154
BHMBCCMKT01,577,127.3333333,11/9/2016 15:30,0.200619715
BHMBCCMKT01,577,103.3333333,11/9/2016 16:00,0.162806575
BHMBCCMKT01,577,98.66666667,11/9/2016 16:30,0.15545402
BHMBCCMKT01,577,65,11/10/2016 8:00,0.102410588
BHMBCCMKT01,577,38.5,11/10/2016 8:30,0.060658579
BHMBCCMKT01,577,57,11/10/2016 9:00,0.089806208
BHMBCCMKT01,577,79,11/10/2016 9:30,0.124468253
BHMBCCMKT01,577,109.5,11/10/2016 10:00,0.172522452
BHMBCCMKT01,577,137.3333333,11/10/2016 10:30,0.21637519
BHMBCCMKT01,577,148.6666667,11/10/2016 11:00,0.234231395
BHMBCCMKT01,577,193.5,11/10/2016 11:30,0.304868442
BHMBCCMKT01,577,204.5,11/10/2016 12:00,0.322199465
BHMBCCMKT01,577,208,11/10/2016 12:30,0.327713881
BHMBCCMKT01,577,205.3333333,11/10/2016 13:00,0.323512421
BHMBCCMKT01,577,202.6666667,11/10/2016 13:30,0.319310961
BHMBCCMKT01,577,200.5,11/10/2016 14:00,0.315897275
BHMBCCMKT01,577,176,11/10/2016 14:30,0.277296361
BHMBCCMKT01,577,157.5,11/10/2016 15:00,0.248148732
BHMBCCMKT01,577,150,11/10/2016 15:30,0.236332126
BHMBCCMKT01,577,141.5,11/10/2016 16:00,0.222939972
BHMBCCMKT01,577,103.6666667,11/10/2016 16:30,0.163331758
BHMBCCMKT01,577,71.33333333,11/11/2016 8:00,0.112389055
BHMBCCMKT01,577,52.5,11/11/2016 8:30,0.082716244
BHMBCCMKT01,577,72.5,11/11/2016 9:00,0.114227194
BHMBCCMKT01,577,102,11/11/2016 9:30,0.160705845
BHMBCCMKT01,577,134.5,11/11/2016 10:00,0.211911139
BHMBCCMKT01,577,154.3333333,11/11/2016 10:30,0.243159498
BHMBCCMKT01,577,161.6666667,11/11/2016 11:00,0.254713513
BHMBCCMKT01,577,189.5,11/11/2016 11:30,0.298566252
BHMBCCMKT01,577,183,11/11/2016 12:00,0.288325193
BHMBCCMKT01,577,171,11/11/2016 12:30,0.269418623
BHMBCCMKT01,577,164.6666667,11/11/2016 13:00,0.259440155
BHMBCCMKT01,577,165.3333333,11/11/2016 13:30,0.26049052
BHMBCCMKT01,577,168,11/11/2016 14:00,0.26469198
BHMBCCMKT01,577,161.5,11/11/2016 14:30,0.254450922
BHMBCCMKT01,577,155.3333333,11/11/2016 15:00,0.244735045
BHMBCCMKT01,577,148.6666667,11/11/2016 15:30,0.234231395
BHMBCCMKT01,577,133.3333333,11/11/2016 16:00,0.210073
BHMBCCMKT01,577,128.6666667,11/11/2016 16:30,0.202720445
BHMBCCMKT01,577,78.5,11/12/2016 8:00,0.123680479
BHMBCCMKT01,577,43.5,11/12/2016 8:30,0.068536317
BHMBCCMKT01,577,61.5,11/12/2016 9:00,0.096896172
BHMBCCMKT01,577,98.5,11/12/2016 9:30,0.155191429
BHMBCCMKT01,577,141.5,11/12/2016 10:00,0.222939972
BHMBCCMKT01,577,176.6666667,11/12/2016 10:30,0.278346726
BHMBCCMKT01,577,194.3333333,11/12/2016 11:00,0.306181398
BHMBCCMKT01,577,231.5,11/12/2016 11:30,0.364739247
BHMBCCMKT01,577,298.5,11/12/2016 12:00,0.47030093
BHMBCCMKT01,577,313.5,11/12/2016 12:30,0.493934142
BHMBCCMKT01,577,331,11/12/2016 13:00,0.521506223
BHMBCCMKT01,577,355,11/12/2016 13:30,0.559319363
BHMBCCMKT01,577,369,11/12/2016 14:00,0.581377029
BHMBCCMKT01,577,432.5,11/12/2016 14:30,0.681424295
BHMBCCMKT01,577,445.5,11/12/2016 15:00,0.701906413
BHMBCCMKT01,577,430,11/12/2016 15:30,0.677485426
BHMBCCMKT01,577,397.3333333,11/12/2016 16:00,0.626017541
BHMBCCMKT01,577,376.6666667,11/12/2016 16:30,0.593456226
BHMBCCMKT01,577,189.5,11/13/2016 8:00,0.298566252
BHMBCCMKT01,577,25.5,11/13/2016 8:30,0.040176461
BHMBCCMKT01,577,27.33333333,11/13/2016 9:00,0.043064965
BHMBCCMKT01,577,27.66666667,11/13/2016 9:30,0.043590148
BHMBCCMKT01,577,36.66666667,11/13/2016 10:00,0.057770075
BHMBCCMKT01,577,41.33333333,11/13/2016 10:30,0.06512263
BHMBCCMKT01,577,57.5,11/13/2016 11:00,0.090593982
BHMBCCMKT01,577,111.5,11/13/2016 11:30,0.175673547
BHMBCCMKT01,577,141,11/13/2016 12:00,0.222152197
BHMBCCMKT01,577,166.3333333,11/13/2016 12:30,0.262066068
BHMBCCMKT01,577,178.6666667,11/13/2016 13:00,0.28149782
BHMBCCMKT01,577,197.5,11/13/2016 13:30,0.311170632
BHMBCCMKT01,577,212,11/13/2016 14:00,0.334016071
BHMBCCMKT01,577,226.5,11/13/2016 14:30,0.356861509
BHMBCCMKT01,577,212.5,11/13/2016 15:00,0.334803845
BHMBCCMKT01,577,187.5,11/13/2016 15:30,0.295415157
BHMBCCMKT01,577,151.5,11/13/2016 16:00,0.238695447
BHMBCCMKT01,577,99,11/13/2016 16:30,0.155979203
BHMBCCMKT01,577,65,11/14/2016 8:00,0.102410588
BHMBCCMKT01,577,33.5,11/14/2016 8:30,0.052780841
BHMBCCMKT01,577,51.5,11/14/2016 9:00,0.081140697
BHMBCCMKT01,577,73,11/14/2016 9:30,0.115014968
BHMBCCMKT01,577,92,11/14/2016 10:00,0.144950371
BHMBCCMKT01,577,109,11/14/2016 10:30,0.171734678
BHMBCCMKT01,577,119,11/14/2016 11:00,0.187490153
BHMBCCMKT01,577,146.5,11/14/2016 11:30,0.230817709
BHMBCCMKT01,577,156,11/14/2016 12:00,0.24578541
BHMBCCMKT01,577,158.5,11/14/2016 12:30,0.249724279
BHMBCCMKT01,577,157.5,11/14/2016 13:00,0.248148732
BHMBCCMKT01,577,149,11/14/2016 13:30,0.234756578
BHMBCCMKT01,577,146,11/14/2016 14:00,0.230029935
BHMBCCMKT01,577,134.5,11/14/2016 14:30,0.211911139
BHMBCCMKT01,577,117,11/14/2016 15:00,0.184339058
BHMBCCMKT01,577,108,11/14/2016 15:30,0.170159131
BHMBCCMKT01,577,96,11/14/2016 16:00,0.151252561
BHMBCCMKT01,577,60.5,11/14/2016 16:30,0.095320624
BHMBCCMKT01,577,35,11/15/2016 8:00,0.055144162
BHMBCCMKT01,577,42.5,11/15/2016 8:30,0.066960769
BHMBCCMKT01,577,57.66666667,11/15/2016 9:00,0.090856573
BHMBCCMKT01,577,68.33333333,11/15/2016 9:30,0.107662413
BHMBCCMKT01,577,142,11/15/2016 10:00,0.223727746
BHMBCCMKT01,577,183.6666667,11/15/2016 10:30,0.289375558
BHMBCCMKT01,577,196.3333333,11/15/2016 11:00,0.309332493
BHMBCCMKT01,577,226.5,11/15/2016 11:30,0.35686151
BHMBCCMKT01,577,225.3333333,11/15/2016 12:00,0.355023371
BHMBCCMKT01,577,223.6666667,11/15/2016 12:30,0.352397458
BHMBCCMKT01,577,231.5,11/15/2016 13:00,0.364739247
BHMBCCMKT01,577,238,11/15/2016 13:30,0.374980306
BHMBCCMKT01,577,243,11/15/2016 14:00,0.382858043
BHMBCCMKT01,577,200.6666667,11/15/2016 14:30,0.316159866
BHMBCCMKT01,577,185.3333333,11/15/2016 15:00,0.29200147
BHMBCCMKT01,577,164,11/15/2016 15:30,0.25838979
BHMBCCMKT01,577,125,11/15/2016 16:00,0.196943437
BHMBCCMKT01,577,88.66666667,11/15/2016 16:30,0.139698545
BHMBCCMKT01,577,63.33333333,11/16/2016 8:00,0.099784675
BHMBCCMKT01,577,47,11/16/2016 8:30,0.074050733
BHMBCCMKT01,577,59,11/16/2016 9:00,0.092957303
BHMBCCMKT01,577,81.5,11/16/2016 9:30,0.128407122
BHMBCCMKT01,577,109,11/16/2016 10:00,0.171734678
BHMBCCMKT01,577,119,11/16/2016 10:30,0.187490153
BHMBCCMKT01,577,139,11/16/2016 11:00,0.219001103
BHMBCCMKT01,577,168.5,11/16/2016 11:30,0.265479754
BHMBCCMKT01,577,173,11/16/2016 12:00,0.272569718
BHMBCCMKT01,577,174,11/16/2016 12:30,0.274145265
BHMBCCMKT01,577,181.5,11/16/2016 13:00,0.285961872
BHMBCCMKT01,577,185.3333333,11/16/2016 13:30,0.292001471
BHMBCCMKT01,577,183.6666667,11/16/2016 14:00,0.289375558
BHMBCCMKT01,577,170,11/16/2016 14:30,0.267843075
BHMBCCMKT01,577,154.3333333,11/16/2016 15:00,0.243159498
BHMBCCMKT01,577,149.6666667,11/16/2016 15:30,0.235806943
BHMBCCMKT01,577,135,11/16/2016 16:00,0.212698913
BHMBCCMKT01,577,130,11/16/2016 16:30,0.204821175
BHMBCCMKT01,577,79.5,11/17/2016 8:00,0.125256027
BHMBCCMKT01,577,36,11/17/2016 8:30,0.05671971
BHMBCCMKT01,577,44.5,11/17/2016 9:00,0.070111864
BHMBCCMKT01,577,60,11/17/2016 9:30,0.094532851
BHMBCCMKT01,577,120.6666667,11/17/2016 10:00,0.190116065
BHMBCCMKT01,577,133.3333333,11/17/2016 10:30,0.210073
BHMBCCMKT01,577,164,11/17/2016 11:00,0.258389791
BHMBCCMKT01,577,184,11/17/2016 11:30,0.289900741
BHMBCCMKT01,577,197.5,11/17/2016 12:00,0.311170632
BHMBCCMKT01,577,209.5,11/17/2016 12:30,0.330077202
BHMBCCMKT01,577,212,11/17/2016 13:00,0.334016071
BHMBCCMKT01,577,213,11/17/2016 13:30,0.335591619
BHMBCCMKT01,577,202.5,11/17/2016 14:00,0.31904837
BHMBCCMKT01,577,162.5,11/17/2016 14:30,0.256026469
BHMBCCMKT01,577,145.3333333,11/17/2016 15:00,0.22897957
BHMBCCMKT01,577,140.6666667,11/17/2016 15:30,0.221627015
BHMBCCMKT01,577,124.6666667,11/17/2016 16:00,0.196418255
BHMBCCMKT01,577,119.3333333,11/17/2016 16:30,0.188015335
BHMBCCMKT01,577,87.66666667,11/18/2016 8:00,0.138122998
BHMBCCMKT01,577,61.33333333,11/18/2016 8:00,0.09663358
BHMBCCMKT01,577,55,11/18/2016 8:30,0.086655113
BHMBCCMKT01,577,87.66666667,11/18/2016 9:30,0.138122998
BHMBCCMKT01,577,102.3333333,11/18/2016 10:00,0.161231028
BHMBCCMKT01,577,169.3333333,11/18/2016 10:30,0.266792711
BHMBCCMKT01,577,181.6666667,11/18/2016 11:00,0.286224463
BHMBCCMKT01,577,195.5,11/18/2016 11:30,0.308019537
BHMBCCMKT01,577,201,11/18/2016 12:00,0.316685048
BHMBCCMKT01,577,195.6666667,11/18/2016 12:30,0.308282128
BHMBCCMKT01,577,198.3333333,11/18/2016 13:00,0.312483588
BHMBCCMKT01,577,209,11/18/2016 13:30,0.329289428
BHMBCCMKT01,577,215,11/18/2016 14:00,0.338742713
BHMBCCMKT01,577,186.6666667,11/18/2016 14:30,0.294102201
BHMBCCMKT01,577,177.3333333,11/18/2016 15:00,0.27939709
BHMBCCMKT01,577,160.6666667,11/18/2016 15:30,0.253137965
BHMBCCMKT01,577,157.3333333,11/18/2016 16:00,0.24788614
BHMBCCMKT01,577,84.5,11/18/2016 16:30,0.133133764
BHMBCCMKT01,577,30.66666667,11/19/2016 8:00,0.04831679
BHMBCCMKT01,577,32.33333333,11/19/2016 8:30,0.050942703
BHMBCCMKT01,577,68,11/19/2016 9:00,0.10713723
BHMBCCMKT01,577,85,11/19/2016 9:30,0.133921538
BHMBCCMKT01,577,127,11/19/2016 10:00,0.200094533
BHMBCCMKT01,577,174,11/19/2016 10:30,0.274145266
BHMBCCMKT01,577,246.3333333,11/19/2016 11:00,0.388109868
BHMBCCMKT01,577,257.6666667,11/19/2016 11:30,0.405966073
BHMBCCMKT01,577,281,11/19/2016 12:00,0.442728848
BHMBCCMKT01,577,316.5,11/19/2016 12:30,0.498660785
BHMBCCMKT01,577,370,11/19/2016 13:00,0.582952576
BHMBCCMKT01,577,414.5,11/19/2016 13:30,0.65306444
BHMBCCMKT01,577,460.5,11/19/2016 14:00,0.725539625
BHMBCCMKT01,577,482.5,11/19/2016 14:30,0.76020167
BHMBCCMKT01,577,477.5,11/19/2016 15:00,0.752323933
BHMBCCMKT01,577,485.5,11/19/2016 15:30,0.764928313
BHMBCCMKT01,577,470.5,11/19/2016 16:00,0.7412951
BHMBCCMKT01,577,441.5,11/19/2016 16:30,0.695604223
BHMBCCMKT01,577,225.5,11/20/2016 8:00,0.355285962
BHMBCCMKT01,577,21.66666667,11/20/2016 8:30,0.034136863
BHMBCCMKT01,577,21.33333333,11/20/2016 9:00,0.03361168
BHMBCCMKT01,577,25.33333333,11/20/2016 9:30,0.03991387
BHMBCCMKT01,577,26.66666667,11/20/2016 10:00,0.0420146
BHMBCCMKT01,577,61,11/20/2016 10:30,0.096108398
BHMBCCMKT01,577,78,11/20/2016 11:00,0.122892705
BHMBCCMKT01,577,139.6666667,11/20/2016 11:30,0.220051468
BHMBCCMKT01,577,151.3333333,11/20/2016 12:00,0.238432855
BHMBCCMKT01,577,178.5,11/20/2016 12:30,0.28123523
BHMBCCMKT01,577,220,11/20/2016 13:00,0.346620451
BHMBCCMKT01,577,281,11/20/2016 13:30,0.442728848
BHMBCCMKT01,577,294,11/20/2016 14:00,0.463210966
BHMBCCMKT01,577,302.6666667,11/20/2016 14:30,0.476865711
